timestamp,Elance,lista
1357178400,500,500;500;500;500;500;500;500;500;500;500;500;500;800;1000
1357264800,500,150;150;150;200;200;500;500;500;500;500;500;500;500;500;500;500;500;500;500;5000
1357351200,500,20;50;200;495;500;500;500;500;500;500;500;500;500;1000;1000
1357437600,500,100;300;500;500;500;500;500;500;500;500;1000;1000
1357524000,500,100;225;300;500;500;500;500;500;500;500;500;500
1357524000,500,150;500;5000
1357869600,500,500;500;500;500;500;1000
1357956000,500,100;500;500;500;500;500;500;750;1000;1000
1358042400,500,100;500;500;750;1000
1358128800,500,100;500;500;500;500;500;500;500;500;500;1000
1358215200,500,20;100;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000
1358301600,500,500;500;500;500;500;500;500;500;500;10000
1358388000,500,500;500;500;500;500;500;500;500;500;500;1000;5000;10000
1358474400,500,500;500;500;500;500;1000
1358560800,500,200;500;500;500;500;500;500;500;1000
1358647200,500,200;500;500;500;500;500;500;500;500;500;500;500;5000
1358733600,500,50;500;500;500;500;500;500;500;500;5000
1358820000,500,50;100;500;500;500;500;500;700;1000
1358906400,500,100;300;500;500;500;500;500;500;500;500;1000;1000;5000
1358992800,500,500;500;500;500;500;500;500;1000;1000;5000
1359079200,500,75;220;500;500;500;500;500;500;500;500;600;1000;50000;50000
1359165600,500,75;500;500;500;500;500;500;600;1000;5000;10000;50000
1359252000,500,25;500;500;500;500;500
1359338400,500,25;50;500;500;500;500;500;500;500;1000;1000
1359424800,500,200;400;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;10000;10000
1359511200,500,250;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000
1359597600,500,250;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000
1359684000,750,500;500;500;1000;1000;1000
1359770400,500,50;500;500;500;500;500;500;1000;10000;10000
1359856800,500,500;500;500;500;500;500;500;500;500;5000
1359943200,500,20;100;500;500;500;500;1000;5000;10000
1360029600,500,500;500;500;500;500;500;500;1000;10000
1360116000,500,200;500;500;500;500;500;500;500;500;500;1000;1000;5000;5000
1360202400,500,100;200;500;500;500;500;500;500;500;500;500;500;550;1000;1000;1000;5000
1360288800,500,100;200;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000
1360375200,500,120;500;500;500;500;500;500;500;5000
1360461600,500,100;120;500;500;500;5000;5000;5000
1360548000,500,100;500;500;500;500;500;500;500;500;5000;5000
1360634400,500,100;500;500;500;500;500;500;500;500;500;500;500;500;5000
1360720800,500,50;150;500;500;500;500;500;500;500;500;500;500;1000;1600
1360807200,500,30;50;120;150;300;300;500;500;500;500;500;500;500;500;500;1000;1000
1360893600,500,100;100;500;500;500;500;500;500;500;1000;1000;1000;1000
1360980000,500,100;500;500;500;500;500
1360980000,500,500;500;500;1000;1000
1361070000,500,230;500;500;500;500;500;500;500;1000
1361156400,500,100;200;225;230;500;500;500;500;500;500;500;500;1000
1361242800,500,50;225;500;500;500;500;500;500;500;500;500;500;500;500;1000;10000
1361329200,500,50;75;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;2000
1361415600,500,500;500;500;500;500;500;500;500;500;500;1000;5000
1361502000,500,500;500;500;500;500;500;500;500;500
1361588400,500,500;500;500;500;500;500;500;500;500;500
1361674800,500,38;100;500;500;500;500;500;500;500;500;500;500;1000
1361761200,500,30;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;2200;10000;10000
1361847600,500,42;50;52;500;500;500;500;500;500;500;500;500;500;1000
1361934000,500,40;45;45;500;500;500;500;500;500;500;500
1362020400,500,40;500;500;500;500;1000;1000
